상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,상호명_소문자,브랜드명
20748026,스타벅스이태원거리점,이태원거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117068500,한남동,1117013100,한남동,1117013100207370061,1,대지,737,61.0,서울특별시 용산구 한남동 737-61,111703102009,서울특별시 용산구 이태원로,213,,1117013100107370061005210,국제쇼핑타운,서울특별시 용산구 이태원로 213,140893,4349.0,,1,,126.99757784334,37.53501151039261,스타벅스이태원거리점,스타벅스
20017841,스타벅스커피신도림디큐브시티B2,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11530,구로구,1153051000,신도림동,1153010100,신도림동,1153010100206920000,1,대지,692,,서울특별시 구로구 신도림동 692,115303000028,서울특별시 구로구 경인로,662,,1153010100103600045000001,디큐브시티,서울특별시 구로구 경인로 662,152706,8209.0,,2,,126.888484621418,37.508058038284105,스타벅스커피신도림디큐브시티b2,스타벅스
20675651,스타벅스구로에이스트윈타워1점,구로에이스트윈타워1점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11530,구로구,1153054000,구로3동,1153010200,구로동,1153010200202120001,1,대지,212,1.0,서울특별시 구로구 구로동 212-1,115303000026,서울특별시 구로구 디지털로,285,,1153010200102120001022938,에이스트윈타워1차,서울특별시 구로구 디지털로 285,152779,8381.0,,1,,126.89448759134501,37.4844799519315,스타벅스구로에이스트윈타워1점,스타벅스
25449246,스타벅스을지로입구,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114010700,삼각동,1114010700201150000,1,대지,115,,서울특별시 중구 삼각동 115,111404103012,서울특별시 중구 남대문로10길,9,,1114010700101150000020592,경기빌딩,서울특별시 중구 남대문로10길 9,100200,4540.0,,1,,126.98321208809901,37.567200132973,스타벅스을지로입구,스타벅스
23197283,스타벅스교대역점,교대역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800216930003,1,대지,1693,3.0,서울특별시 서초구 서초동 1693-3,116503121024,서울특별시 서초구 서초중앙로,138,,1165010800116930003020137,우림빌딩,서울특별시 서초구 서초중앙로 138,137070,6606.0,,1,,127.01395530164,37.4942326373696,스타벅스교대역점,스타벅스
25418206,스타벅스서울중앙우체국점,서울중앙우체국점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114012400,충무로1가,1114012400200210001,1,대지,21,1.0,서울특별시 중구 충무로1가 21-1,111403101004,서울특별시 중구 소공로,70,,1114012400100210001000001,서울중앙우체국,서울특별시 중구 소공로 70,100011,4535.0,,1,,126.982156500678,37.561586555079,스타벅스서울중앙우체국점,스타벅스
23421253,스타벅스,회기역사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11230,동대문구,1123071000,회기동,1123010800,회기동,1123010800203460018,1,대지,346,18.0,서울특별시 동대문구 회기동 346-18,112303105010,서울특별시 동대문구 이문로,37,,1123010800103460018000124,회기역한일베라체캠퍼스,서울특별시 동대문구 이문로 37,130881,2452.0,,1,,127.056016389771,37.590844453232,스타벅스,스타벅스
23498986,스타벅스,논현역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165054000,잠원동,1165010600,잠원동,1165010600200370007,1,대지,37,7.0,서울특별시 서초구 잠원동 37-7,116502102001,서울특별시 서초구 강남대로,557,,1165010600100370007019475,성한빌딩,서울특별시 서초구 강남대로 557,137905,6531.0,,1,,127.02062762815201,37.511534314154396,스타벅스,스타벅스
20671451,스타벅스남산스테이트,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114012200,회현동2가,1114012200200880000,1,대지,88,,서울특별시 중구 회현동2가 88,111403101011,서울특별시 중구 퇴계로,100,,1114012200100100007000001,스테이트타워남산,서울특별시 중구 퇴계로 100,100052,4631.0,,1,,126.982911122996,37.5601964424547,스타벅스남산스테이트,스타벅스
20666483,스타벅스구로하이엔드점,구로하이엔드점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11530,구로구,1153054000,구로3동,1153010200,구로동,1153010200202350002,1,대지,235,2.0,서울특별시 구로구 구로동 235-2,115304148327,서울특별시 구로구 디지털로26길,5,,1153010200102350002022973,에이스하이엔드타워1차,서울특별시 구로구 디지털로26길 5,152740,8389.0,,1,,126.89346712375,37.4816050678561,스타벅스구로하이엔드점,스타벅스
23679318,스타벅스,왕십리역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11200,성동구,1120053500,왕십리도선동,1120010400,도선동,1120010400200580001,1,대지,58,1.0,서울특별시 성동구 도선동 58-1,112003005011,서울특별시 성동구 왕십리로,326,,1120010400100580001000001,,서울특별시 성동구 왕십리로 326,133882,4709.0,,1,,127.03388010250099,37.5627419871963,스타벅스,스타벅스
20669683,스타벅스,서소문점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114016600,서소문동,1114016600200900000,1,대지,90,,서울특별시 중구 서소문동 90,111403005010,서울특별시 중구 서소문로,130,,1114016600100900000022434,대양빌딩,서울특별시 중구 서소문로 130,100814,4514.0,,1,3,126.975510103913,37.563403234147295,스타벅스,스타벅스
23299600,스타벅스명일이마트점,명일이마트점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11740,강동구,1174054000,명일2동,1174010100,명일동,1174010100200470007,1,대지,47,7.0,서울특별시 강동구 명일동 47-7,117404172097,서울특별시 강동구 동남로75길,5,,1174010100100470007018700,명일이마트별관주차장,서울특별시 강동구 동남로75길 5,134070,5269.0,,1,,127.155987402893,37.5540007430118,스타벅스명일이마트점,스타벅스
20436688,스타벅스조선호텔후문,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114011100,소공동,1114011100200700000,1,대지,70,,서울특별시 중구 소공동 70,111404103015,서울특별시 중구 남대문로7길,19,,1114011100100700000022321,삼영빌딩,서울특별시 중구 남대문로7길 19,100070,4532.0,,1,,126.980757256014,37.5637640159767,스타벅스조선호텔후문,스타벅스
20336210,스타벅스목동점,목동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11470,양천구,1147055000,목5동,1147010200,목동,1147010200209070004,1,대지,907,4.0,서울특별시 양천구 목동 907-4,114703114003,서울특별시 양천구 목동서로,67,,1147010200109070004016209,우성에펠타운빌딩,서울특별시 양천구 목동서로 67,158708,7983.0,,1,,126.87853714619499,37.5363828248169,스타벅스목동점,스타벅스
20681277,스타벅스,동부이촌동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117063000,이촌1동,1117012900,이촌동,1117012900203020060,1,대지,302,60.0,서울특별시 용산구 이촌동 302-60,111703102008,서울특별시 용산구 이촌로,198,,1117012900103020060000001,,서울특별시 용산구 이촌로 198,140030,4427.0,,2,1,126.96905272236299,37.5210700185566,스타벅스,스타벅스
20680170,스타벅스서울교대점,서울교대점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165051000,서초1동,1165010800,서초동,1165010800216230001,1,대지,1623,1.0,서울특별시 서초구 서초동 1623-1,116503121024,서울특별시 서초구 서초중앙로,64,,1165010800116230001023965,대영빌딩,서울특별시 서초구 서초중앙로 64,137070,6640.0,,1,,127.015152866623,37.4874306484335,스타벅스서울교대점,스타벅스
22580385,스타벅스삼성교점,삼성교점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1168010600210010008,1,대지,1001,8.0,서울특별시 강남구 대치동 1001-8,116804166702,서울특별시 강남구 영동대로86길,12,,1168010600110010008012104,동남유화빌딩,서울특별시 강남구 영동대로86길 12,135280,6174.0,,1,,127.06517279917101,37.5078134808243,스타벅스삼성교점,스타벅스
23233179,스타벅스,여의도한양증권점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1156011000200340011,1,대지,34,11.0,서울특별시 영등포구 여의도동 34-11,115604154065,서울특별시 영등포구 국제금융로6길,7,,1156011000100340011031679,,서울특별시 영등포구 국제금융로6길 7,150884,7330.0,,1,,126.929088635937,37.5223993583573,스타벅스,스타벅스
6660863,스타벅스커리학동사거리점,커리학동사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1168010800200930002,1,대지,93,2.0,서울특별시 강남구 논현동 93-2,116802122001,서울특별시 강남구 도산대로,328,,1168010800100930002005085,HS빌딩,서울특별시 강남구 도산대로 328,135010,6055.0,,1,,127.03795294353701,37.5223902189029,스타벅스커리학동사거리점,스타벅스
20388439,스타벅스,선릉역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100207080006,1,대지,708,6.0,서울특별시 강남구 역삼동 708-6,116803122010,서울특별시 강남구 테헤란로,334,,1168010100107080006022683,LIG강남빌딩,서울특별시 강남구 테헤란로 334,135080,6212.0,,1,,127.048515927976,37.5039411013992,스타벅스,스타벅스
23312129,스타벅스,서초중앙로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165058100,반포4동,1165010700,반포동,1165010700200520006,1,대지,52,6.0,서울특별시 서초구 반포동 52-6,116503121024,서울특별시 서초구 서초중앙로,225,,1165010700100520006016627,남도빌딩,서울특별시 서초구 서초중앙로 225,137040,6593.0,,2,1,127.011539185408,37.5016551524635,스타벅스,스타벅스
20010511,스타벅스,교대점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165051000,서초1동,1165010800,서초동,1165010800216570005,1,대지,1657,5.0,서울특별시 서초구 서초동 1657-5,116503121024,서울특별시 서초구 서초중앙로,118,,1165010800116570005024412,카이스시스템빌딩,서울특별시 서초구 서초중앙로 118,137070,6634.0,,1,,127.014217033954,37.492387659064704,스타벅스,스타벅스
23944163,스타벅스,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156053500,영등포동,1156010500,영등포동4가,1156010500204420000,1,대지,442,,서울특별시 영등포구 영등포동4가 442,115603118024,서울특별시 영등포구 영중로,15,,1156010500104420000000001,타임스퀘어,서울특별시 영등포구 영중로 15,150034,7305.0,하,1,4,126.903914224263,37.517212666105706,스타벅스,스타벅스
19999804,스타벅스,서울극장점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111015500,관수동,1111015500200590007,1,대지,59,7.0,서울특별시 종로구 관수동 59-7,111103100003,서울특별시 종로구 돈화문로,13,,1111015500100710011017947,서울극장,서울특별시 종로구 돈화문로 13,110420,3192.0,,1,,126.99164569051099,37.5696872619054,스타벅스,스타벅스
25240856,스타벅스강북구청사거리점,강북구청사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11305,강북구,1130563000,수유3동,1130510300,수유동,1130510300201740013,1,대지,174,13.0,서울특별시 강북구 수유동 174-13,113053005039,서울특별시 강북구 도봉로,365,,1130510300101740013009354,스타빌딩,서울특별시 강북구 도봉로 365,142070,1054.0,,1,,127.02732798436001,37.64003343807929,스타벅스강북구청사거리점,스타벅스
20489309,스타벅스,종로관철점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111013500,관철동,1111013500200120015,1,대지,12,15.0,서울특별시 종로구 관철동 12-15,111104100307,서울특별시 종로구 종로12길,21,,1111013500100120015017523,평구빌딩,서울특별시 종로구 종로12길 21,110111,3190.0,,2,,126.98598268804301,37.5690710988316,스타벅스,스타벅스
23311558,스타벅스청담사거리점,청담사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400200060005,1,대지,6,5.0,서울특별시 강남구 청담동 6-5,116802122001,서울특별시 강남구 도산대로,458,,1168010400100060005000001,도산458빌딩,서울특별시 강남구 도산대로 458,135949,6062.0,,1,,127.046850137088,37.523759873683204,스타벅스청담사거리점,스타벅스
23248292,스타벅스방이역점,방이역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171057000,오금동,1171011200,오금동,1171011200200170008,1,대지,17,8.0,서울특별시 송파구 오금동 17-8,117103123004,서울특별시 송파구 마천로,53,,1171011200100170008013962,대경빌딩,서울특별시 송파구 마천로 53,138855,5657.0,,2,,127.12663853234301,37.5085452424071,스타벅스방이역점,스타벅스
20691915,스타벅스,압구정역2점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168051000,신사동,1168010700,신사동,1168010700205830003,1,대지,583,3.0,서울특별시 강남구 신사동 583-3,116803121022,서울특별시 강남구 논현로,841,,1168010700105830003010397,제이비미소빌딩,서울특별시 강남구 논현로 841,135892,6031.0,,1,,127.02789685336398,37.5240469060232,스타벅스,스타벅스
23328475,스타벅스,천호이마트점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11740,강동구,1174061000,천호2동,1174010900,천호동,1174010900204550004,1,대지,455,4.0,서울특별시 강동구 천호동 455-4,117402000008,서울특별시 강동구 천호대로,1015,14.0,1174010900104550004011971,현대백화점,서울특별시 강동구 천호대로 1015-14,134020,5328.0,,2,,127.12519757952101,37.538963301202,스타벅스,스타벅스
23279894,스타벅스강변역점,강변역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121587000,구의3동,1121510300,구의동,1121510300205890010,1,대지,589,10.0,서울특별시 광진구 구의동 589-10,112153104003,서울특별시 광진구 구의강변로,64,,1121510300105890010009923,구의아크로리버,서울특별시 광진구 구의강변로 64,143724,5116.0,,1,,127.09257856655898,37.5358608133798,스타벅스강변역점,스타벅스
20410420,스타벅스종로평창,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111056000,평창동,1111018300,평창동,1111018300203100001,1,대지,310,1.0,서울특별시 종로구 평창동 310-1,111103100023,서울특별시 종로구 평창문화로,51,,1111018300103100001023026,국민은행,서울특별시 종로구 평창문화로 51,110847,3008.0,,1,1,126.966763285432,37.60579292442,스타벅스종로평창,스타벅스
23196601,스타벅스서초파라곤점,서초파라곤점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165052000,서초2동,1165010800,서초동,1165010800213270029,1,대지,1327,29.0,서울특별시 서초구 서초동 1327-29,116504163433,서울특별시 서초구 서초대로74길,29,,1165010800113270029027313,서초파라곤,서울특별시 서초구 서초대로74길 29,137070,6621.0,,1,,127.027403494967,37.494938817542,스타벅스서초파라곤점,스타벅스
23513141,스타벅스올림픽공원남문점,올림픽공원남문점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171056100,방이1동,1171011100,방이동,1171011100201810000,1,대지,181,,서울특별시 송파구 방이동 181,117102123002,서울특별시 송파구 위례성대로,102,,1171011100101810001017216,태평양파크빌라트,서울특별시 송파구 위례성대로 102,138050,5637.0,,1,,127.122996982138,37.5133299197545,스타벅스올림픽공원남문점,스타벅스
20378251,스타벅스신압구정점,신압구정점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700206390007,1,대지,639,7.0,서울특별시 강남구 신사동 639-7,116804166602,서울특별시 강남구 언주로174길,29,,1168010700106390007027539,,서울특별시 강남구 언주로174길 29,135896,6017.0,,1,,127.036420025086,37.5281084112342,스타벅스신압구정점,스타벅스
23690558,스타벅스명동중앙로,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114012700,명동2가,1114012700200020016,1,대지,2,16.0,서울특별시 중구 명동2가 2-16,111404103165,서울특별시 중구 명동길,60,,1114012700100020017020487,TAVENUE빌딩,서울특별시 중구 명동길 60,100809,4537.0,,1,,126.98573772021099,37.5637618569889,스타벅스명동중앙로,스타벅스
23327197,스타벅스,서울역동자동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117053000,남영동,1117010700,동자동,1117010700200450000,1,대지,45,,서울특별시 용산구 동자동 45,111702005005,서울특별시 용산구 한강대로,372,,1117010700100360017000001,센트레빌아스테리움서울,서울특별시 용산구 한강대로 372,140170,4323.0,,1,,126.972909348137,37.551667085451896,스타벅스,스타벅스
23452074,스타벅스,서소문로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114016600,서소문동,1114016600200750000,1,대지,75,,서울특별시 중구 서소문동 75,111403005010,서울특별시 중구 서소문로,120,,1114016600100750000022795,,서울특별시 중구 서소문로 120,100735,4514.0,,1,,126.974644933829,37.5629361919446,스타벅스,스타벅스
23454449,스타벅스,양재역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165065100,양재1동,1165010200,양재동,1165010200200140004,1,대지,14,4.0,서울특별시 서초구 양재동 14-4,116502102001,서울특별시 서초구 강남대로,202,,1165010200100140004005066,,서울특별시 서초구 강남대로 202,137130,6743.0,,1,,127.03685006085699,37.482320316786705,스타벅스,스타벅스
25380284,스타벅스광화문역점,광화문역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111012200,청진동,1111012200202460000,1,대지,246,,서울특별시 종로구 청진동 246,111104100333,서울특별시 종로구 종로3길,17,,1111012200102490000000001,D타워,서울특별시 종로구 종로3길 17,110130,3155.0,,1,,126.978892919429,37.5709832679583,스타벅스광화문역점,스타벅스
20675839,스타벅스,연대점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141058500,신촌동,1141011600,창천동,1141011600200330009,1,대지,33,9.0,서울특별시 서대문구 창천동 33-9,114103112008,서울특별시 서대문구 연세로,35,,1141011600100330009022198,,서울특별시 서대문구 연세로 35,120834,3788.0,,4,,126.936695631183,37.5587170195711,스타벅스,스타벅스
20007418,스타벅스,강남II점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800213070019,1,대지,1307,19.0,서울특별시 서초구 서초동 1307-19,116504163435,서울특별시 서초구 서초대로77길,27,,1165010800113070028020229,서초동유빌딩,서울특별시 서초구 서초대로77길 27,137070,6614.0,,1,,127.025481611828,37.5001130565393,스타벅스,스타벅스
23252438,스타벅스,여의도알리안츠점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1156011000200450021,1,대지,45,21.0,서울특별시 영등포구 여의도동 45-21,115602118002,서울특별시 영등포구 의사당대로,147,,1156011000100450021037678,알리안츠타워,서울특별시 영등포구 의사당대로 147,150978,7332.0,,1,,126.927827696628,37.518810771131896,스타벅스,스타벅스
20666449,스타벅스,현대목동점,F,생활서비스,F12,광고/인쇄,F12A01,인쇄종합,C18119,기타 인쇄업,11,서울특별시,11470,양천구,1147051000,목1동,1147010200,목동,1147010200209160000,1,대지,916,,서울특별시 양천구 목동 916,114703114001,서울특별시 양천구 목동동로,257,,1147010200109160000021253,하이페리온,서울특별시 양천구 목동동로 257,158724,7998.0,,2,,126.874681763736,37.527146542209294,스타벅스,스타벅스
20471255,스타벅스서소문배재,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114016600,서소문동,1114016600200570009,1,대지,57,9.0,서울특별시 중구 서소문동 57-9,111403005010,서울특별시 중구 서소문로,99,,1114016600100570009022504,한영빌딩,서울특별시 중구 서소문로 99,100814,4516.0,,1,,126.972166856166,37.562878601942,스타벅스서소문배재,스타벅스
20687712,스타벅스,이마트본사점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11200,성동구,1120067000,성수2가1동,1120011500,성수동2가,1120011500203330016,1,대지,333,16.0,서울특별시 성동구 성수동2가 333-16,112003103010,서울특별시 성동구 뚝섬로,377,,1120011500103330133000001,이마트성수점,서울특별시 성동구 뚝섬로 377,133120,4781.0,,2,,127.05347904535299,37.5399239940305,스타벅스,스타벅스
20691462,스타벅스,방배역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165060000,방배1동,1165010100,방배동,1165010100209080010,1,대지,908,10.0,서울특별시 서초구 방배동 908-10,116503121010,서울특별시 서초구 방배로,84,,1165010100109080010015123,유성빌딩,서울특별시 서초구 방배로 84,137060,6665.0,,1,,126.99763090593399,37.4819850802876,스타벅스,스타벅스
20002122,스타벅스세종로점,세종로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111013500,관철동,1111013500200140005,1,대지,14,5.0,서울특별시 종로구 관철동 14-5,111104100141,서울특별시 종로구 삼일대로19길,20,,1111013500100140005014831,,서울특별시 종로구 삼일대로19길 20,110111,3190.0,,1,,126.986427620709,37.569651586387,스타벅스세종로점,스타벅스
20675102,스타벅스,이마빌딩점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111012400,수송동,1111012400201460001,1,대지,146,1.0,서울특별시 종로구 수송동 146-1,111104100312,서울특별시 종로구 종로1길,42,,1111012400101460001014059,이마빌딩,서울특별시 종로구 종로1길 42,110755,3152.0,,1,,126.978966379844,37.5738942645562,스타벅스,스타벅스
20008051,스타벅스커피가산그레이트,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11545,금천구,1154551000,가산동,1154510100,가산동,1154510100200600005,1,대지,60,5.0,서울특별시 금천구 가산동 60-5,115454151195,서울특별시 금천구 디지털로9길,32,,1154510100100600005000001,갑을그레이트밸리,서울특별시 금천구 디지털로9길 32,153709,8512.0,,,103,126.887266473346,37.4796276001816,스타벅스커피가산그레이트,스타벅스
20386874,스타벅스여의도점,여의도점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1156011000200230009,1,대지,23,9.0,서울특별시 영등포구 여의도동 23-9,115604154064,서울특별시 영등포구 국제금융로2길,28,,1156011000100230009037290,KB금융타워,서울특별시 영등포구 국제금융로2길 28,150710,7325.0,,1,,126.92448295062799,37.524069489011104,스타벅스여의도점,스타벅스
19991021,스타벅스,천호역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11740,강동구,1174065000,성내2동,1174010800,성내동,1174010800200620004,1,대지,62,4.0,서울특별시 강동구 성내동 62-4,117402000008,서울특별시 강동구 천호대로,1012,,1174010800100620005004785,,서울특별시 강동구 천호대로 1012,134030,5378.0,,1,,127.124132813668,37.538090395314896,스타벅스,스타벅스
19998801,스타벅스경복궁역,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111053000,사직동,1111010600,통의동,1111010600200350042,1,대지,35,42.0,서울특별시 종로구 통의동 35-42,111104100298,서울특별시 종로구 자하문로4길,6,,1111010600100350042000001,우진빌딩,서울특별시 종로구 자하문로4길 6,110040,3044.0,,1,,126.972615705273,37.5771730114202,스타벅스경복궁역,스타벅스
19974564,스타벅스,SKTTOWER점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1114010500200110000,1,대지,11,,서울특별시 중구 을지로2가 11,111403101006,서울특별시 중구 을지로,65,,1114010500100110000020661,SK텔레콤빌딩,서울특별시 중구 을지로 65,100999,4539.0,,1,,126.98511227932501,37.5664776293738,스타벅스,스타벅스
20284027,스타벅스을지로센타,을지로센터,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1114010500202040000,1,대지,204,,서울특별시 중구 을지로2가 204,111404103262,서울특별시 중구 을지로5길,16,,1114010500100150000000001,삼화타워,서울특별시 중구 을지로5길 16,100192,4539.0,,1,,126.984890874694,37.5669442676094,스타벅스을지로센타,스타벅스
20540030,스타벅스차병원사거리,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1168053100202350011,1,대지,235,11.0,서울특별시 강남구 논현동 235-11,116803122004,서울특별시 강남구 봉은사로,213,,1168010800102350011000001,센트럴타워,서울특별시 강남구 봉은사로 213,135010,6109.0,,,,127.035354656802,37.5080422802738,스타벅스차병원사거리,스타벅스
